Concept,elb_concept/prefLabel?,broader_pomoc,POMOC,literackie tak/nie/nie_wiem,exactMatch,narrowMatch,broadMatch,LOC_ID/exactMatch?close?,altLabel fin_a,Fi_Id/exactMatch?close?,altLabel cze_a,Cze_ID/exactMatch?close?,altLabel field_a_esp,esp_ID_exactMatch?close?,slownik_Hubar/exactMatch?close?,altLabel_pl
libri_thesauri_101,Józef Mackiewicz Literary Award,,FALSE,tak,['http://www.wikidata.org/entity/Q11789096'],,,[],[],[],[],[],[],[],['https:/bn-lit-skos.lab.dariah.pl/scheme/Nagroda_Literacka_im_Jozefa_Mackiewicza'],['Nagroda_Literacka_im_Jozefa_Mackiewicza']
libri_thesauri_100,The Julian Tuwim Literary Award,,FALSE,tak,['http://www.wikidata.org/entity/Q18649948'],,,[],[],[],[],[],[],[],['https:/bn-lit-skos.lab.dariah.pl/scheme/Nagroda_Literacka_im_Juliana_Tuwima'],['Nagroda_Literacka_im_Juliana_Tuwima']
libri_thesauri_99,Marek Nowakowski Literary Award,,FALSE,tak,['http://www.wikidata.org/entity/Q56328818'],,,[],[],[],[],[],[],[],['https:/bn-lit-skos.lab.dariah.pl/scheme/Nagroda_Literacka_im_Marka_Nowakowskiego'],['Nagroda_Literacka_im_Marka_Nowakowskiego']
libri_thesauri_98,Gombrowicz Award,,FALSE,tak,['http://www.wikidata.org/entity/Q60861524'],,,[],[],[],[],[],[],[],['https:/bn-lit-skos.lab.dariah.pl/scheme/Nagroda_Literacka_im_Witolda_Gombrowicza'],['Nagroda_Literacka_im_Witolda_Gombrowicza']
libri_thesauri_96,Pulitzer Prize,"['literary award', 'award']",FALSE,tak,['http://www.wikidata.org/entity/Q46525'],,"['libri_thesauri_13232', 'libri_thesauri_13950']",['sh85108985'],[],[],[],[],[],[],['https:/bn-lit-skos.lab.dariah.pl/scheme/Nagroda_Pulitzera'],['Nagroda_Pulitzera']
libri_thesauri_95,Yellow Poulaines Award,,FALSE,tak,['http://www.wikidata.org/entity/Q117118335'],,,[],[],[],[],[],[],[],['https:/bn-lit-skos.lab.dariah.pl/scheme/Nagroda_Zoltej_Cizemki'],['Nagroda_Zoltej_Cizemki']
libri_thesauri_9974,narrative,['prose'],FALSE,tak,['http://www.wikidata.org/entity/Q1318295'],"['libri_thesauri_2896', 'libri_thesauri_7674', 'libri_thesauri_12858', 'libri_thesauri_9753', 'libri_thesauri_11712', 'libri_thesauri_5224', 'libri_thesauri_5000', 'libri_thesauri_10861', 'libri_thesauri_6605', 'libri_thesauri_12219', 'libri_thesauri_14512', 'libri_thesauri_11298', 'libri_thesauri_12741', 'libri_thesauri_4409']",['libri_thesauri_2687'],['sh85089833'],['kertomukset'],['http://www.yso.fi/onto/yso/p24639'],['příběhy'],['ph124923'],[],[],['https:/bn-lit-skos.lab.dariah.pl/scheme/Narracja'],['Narracja']
libri_thesauri_4411,narratology,"['literary theory', 'literary studies']",FALSE,tak,['http://www.wikidata.org/entity/Q382451'],['libri_thesauri_2302'],"['libri_thesauri_4278', 'libri_thesauri_2049']",['sh85038364'],['narratologia'],['http://www.yso.fi/onto/yso/p10906'],['naratologie'],['ph500243'],[],[],['https:/bn-lit-skos.lab.dariah.pl/scheme/Narratologia'],['Narratologia']
libri_thesauri_94,Neustadt International Prize for Literature,,FALSE,tak,['http://www.wikidata.org/entity/Q580574'],,,[],[],[],[],[],[],[],['https:/bn-lit-skos.lab.dariah.pl/scheme/Neustadt_International_Prize_for_Literature'],['Neustadt_International_Prize_for_Literature']
libri_thesauri_4265,New Criticism,"['literary studies', 'literary criticism']",FALSE,tak,['http://www.wikidata.org/entity/Q742302'],,"['libri_thesauri_2049', 'libri_thesauri_11407']",['sh85091257'],['uuskritiikki'],['http://www.yso.fi/onto/yso/p1064'],['nová kritika'],['ph867503'],[],[],['https:/bn-lit-skos.lab.dariah.pl/scheme/New_Criticism'],['New_Criticism']
libri_thesauri_2344,New Historicism,['literary studies'],FALSE,tak,['http://www.wikidata.org/entity/Q1550812'],,['libri_thesauri_2049'],['sh2006006399'],[],[],['nový historismus'],['ph859153'],[],[],['https:/bn-lit-skos.lab.dariah.pl/scheme/Nowy_historyzm'],['Nowy_historyzm']
libri_thesauri_9065,ode,['poem'],FALSE,tak,['http://www.wikidata.org/entity/Q178985'],,['libri_thesauri_9975'],['sh85094075'],['oodit (runot)'],['http://www.yso.fi/onto/yso/p2142'],['ódy'],['ph224406'],[],[],['https:/bn-lit-skos.lab.dariah.pl/scheme/Oda'],['Oda']
libri_thesauri_5705,Orientalism,['notion'],FALSE,nie wiem,['http://www.wikidata.org/entity/Q42865'],,['libri_thesauri_9255'],['sh99010610'],['orientalismi'],['http://www.yso.fi/onto/yso/p13646'],['orientalismus'],['ph980411'],[],[],['https:/bn-lit-skos.lab.dariah.pl/scheme/Orientalizm'],['Orientalizm']
libri_thesauri_87,lumières,,FALSE,tak,['http://www.wikidata.org/entity/Q2512021'],,,[],[],[],[],[],[],[],['https:/bn-lit-skos.lab.dariah.pl/scheme/Oswiecenie'],['Oswiecenie']
libri_thesauri_13869,polemical lampoon,['literary work'],FALSE,tak,['http://www.wikidata.org/entity/Q18536349'],,['libri_thesauri_4714'],['sh85097292'],['pamfletit'],['http://www.yso.fi/onto/yso/p8210'],[],[],[],[],['https:/bn-lit-skos.lab.dariah.pl/scheme/Pamflet'],['Pamflet']
libri_thesauri_2480,parnassianism,['literary movement'],FALSE,tak,['http://www.wikidata.org/entity/Q335652'],,['libri_thesauri_2042'],['sh85098241'],[],[],['parnasismus'],['ph882360'],[],[],['https:/bn-lit-skos.lab.dariah.pl/scheme/Parnasizm'],['Parnasizm']
libri_thesauri_14352,parody,['style'],FALSE,tak,['http://www.wikidata.org/entity/Q170539'],,['libri_thesauri_11810'],['sh85098254'],['parodia'],['http://www.yso.fi/onto/yso/p9240'],['parodie'],['ph175738'],[],[],['https:/bn-lit-skos.lab.dariah.pl/scheme/Parodia'],['Parodia']
libri_thesauri_82,circumlocution,['lexicology'],FALSE,nie wiem,['http://www.wikidata.org/entity/Q1095194'],,['libri_thesauri_12333'],['sh2006000166'],[],[],[],[],[],[],['https:/bn-lit-skos.lab.dariah.pl/scheme/Peryfraza'],['Peryfraza']
libri_thesauri_81,Petrarchism,,FALSE,tak,['http://www.wikidata.org/entity/Q1469679'],,,['sh85100341'],[],[],[],[],[],[],['https:/bn-lit-skos.lab.dariah.pl/scheme/Petrarkizm'],['Petrarkizm']
libri_thesauri_80,Writing,,FALSE,tak,['http://www.wikidata.org/entity/Q19157931'],,,[],[],[],[],[],[],[],['https:/bn-lit-skos.lab.dariah.pl/scheme/Pisarstwo'],['Pisarstwo']
libri_thesauri_79,Polish writers,,FALSE,tak,['http://www.wikidata.org/entity/Q19157934'],,,[],[],[],[],[],[],[],['https:/bn-lit-skos.lab.dariah.pl/scheme/Pisarze_polscy'],['Pisarze_polscy']
libri_thesauri_77,Literary subject,,FALSE,tak,['http://www.wikidata.org/entity/Q11820489'],,,[],[],[],[],[],[],[],['https:/bn-lit-skos.lab.dariah.pl/scheme/Podmiot_literacki'],['Podmiot_literacki']
libri_thesauri_75,English poets,,FALSE,tak,['http://www.wikidata.org/entity/Q59558549'],,,[],[],[],[],[],[],[],['https:/bn-lit-skos.lab.dariah.pl/scheme/Poeci_angielscy'],['Poeci_angielscy']
libri_thesauri_2303,narrative poetry,"['Christian literature', 'epic literature', 'poetry', 'religious poetry']",FALSE,tak,['http://www.wikidata.org/entity/Q474090'],['libri_thesauri_7283'],"['libri_thesauri_10520', 'libri_thesauri_9020', 'libri_thesauri_2574', 'libri_thesauri_3025']",['sh85089846'],[],[],['epická poezie'],['ph119971'],[],[],['https:/bn-lit-skos.lab.dariah.pl/scheme/Poemat'],['Poemat']
libri_thesauri_11082,poetics,"['literary studies', 'literary theory']",FALSE,tak,['http://www.wikidata.org/entity/Q835023'],['libri_thesauri_11081'],"['libri_thesauri_2049', 'libri_thesauri_4278']",['sh85103703'],['poetiikka'],['http://www.yso.fi/onto/yso/p2996'],['poetika'],['ph117252'],[],[],['https:/bn-lit-skos.lab.dariah.pl/scheme/Poetyka'],['Poetyka']
libri_thesauri_2574,poetry,['belletristic literature'],FALSE,tak,['http://www.wikidata.org/entity/Q482'],"['libri_thesauri_780', 'libri_thesauri_2071', 'libri_thesauri_2360', 'libri_thesauri_2537', 'libri_thesauri_6827', 'libri_thesauri_6050', 'libri_thesauri_3025', 'libri_thesauri_1281', 'libri_thesauri_5706', 'libri_thesauri_2303', 'libri_thesauri_2457', 'libri_thesauri_7', 'libri_thesauri_699', 'libri_thesauri_3141', 'libri_thesauri_6367', 'libri_thesauri_12651', 'libri_thesauri_2490', 'libri_thesauri_202']",['libri_thesauri_533'],['sh85103704'],[],[],['poezie'],['ph117253'],[],[],['https:/bn-lit-skos.lab.dariah.pl/scheme/Poezja'],['Poezja']
libri_thesauri_73,Literary generation,,FALSE,tak,['http://www.wikidata.org/entity/Q11821256'],,,[],[],[],[],[],[],[],['https:/bn-lit-skos.lab.dariah.pl/scheme/Pokolenie_literackie'],['Pokolenie_literackie']
libri_thesauri_2600,political fiction,['novel'],TRUE,tak,['http://www.wikidata.org/entity/Q2254211'],,['libri_thesauri_8085'],['sh85104355'],[],[],['politický román'],['ph206869'],[],[],['https:/bn-lit-skos.lab.dariah.pl/scheme/Political_fiction'],['Political_fiction']
libri_thesauri_70,philosophical novel,,FALSE,tak,['http://www.wikidata.org/entity/Q2016518'],,,[],[],[],[],[],[],[],['https:/bn-lit-skos.lab.dariah.pl/scheme/Powiastka_filozoficzna'],['Powiastka_filozoficzna']
libri_thesauri_9014,graphic novel,"['comics', 'novel']",TRUE,tak,['http://www.wikidata.org/entity/Q725377'],,"['libri_thesauri_4707', 'libri_thesauri_8085']",['sh94008233'],"['sarjakuvaromaanit', 'grafiska noveller']","['http://www.yso.fi/onto/yso/p21268', 'http://www.yso.fi/onto/yso/p26599']",[],[],[],[],['https:/bn-lit-skos.lab.dariah.pl/scheme/Powiesc_graficzna'],['Powiesc_graficzna']
libri_thesauri_11409,verse novel,['novel'],TRUE,tak,['http://www.wikidata.org/entity/Q948970'],,['libri_thesauri_8085'],['sh2002009675'],['runoromaanit'],['http://www.yso.fi/onto/yso/p35397'],[],[],[],[],['https:/bn-lit-skos.lab.dariah.pl/scheme/Powiesc_poetycka'],['Powiesc_poetycka']
libri_thesauri_69,Novel,,FALSE,tak,['http://www.wikidata.org/entity/Q92032838'],,,['no2015015062'],[],[],[],[],[],[],['https:/bn-lit-skos.lab.dariah.pl/scheme/Powiesc'],['Powiesc']
libri_thesauri_68,Poznań Literary Award,,FALSE,tak,['http://www.wikidata.org/entity/Q30909572'],,,[],[],[],[],[],[],[],['https:/bn-lit-skos.lab.dariah.pl/scheme/Poznanska_Nagroda_Literacka'],['Poznanska_Nagroda_Literacka']
libri_thesauri_67,Pre-romanticism,,FALSE,tak,['http://www.wikidata.org/entity/Q2614483'],,,[],[],[],[],[],[],[],['https:/bn-lit-skos.lab.dariah.pl/scheme/Preromantyzm'],['Preromantyzm']
libri_thesauri_66,Historical-literary process,,FALSE,tak,['http://www.wikidata.org/entity/Q4263850'],,,[],[],[],[],[],[],[],['https:/bn-lit-skos.lab.dariah.pl/scheme/Proces_historycznoliteracki'],['Proces_historycznoliteracki']
libri_thesauri_64,Literary program,,FALSE,tak,['http://www.wikidata.org/entity/Q11827551'],,,[],[],[],[],[],[],[],['https:/bn-lit-skos.lab.dariah.pl/scheme/Program_literacki'],['Program_literacki']
libri_thesauri_62,poetic prose,,FALSE,tak,['http://www.wikidata.org/entity/Q15890340'],,,[],[],[],[],[],[],[],['https:/bn-lit-skos.lab.dariah.pl/scheme/Proza_poetycka'],['Proza_poetycka']
libri_thesauri_2687,prose,['belletristic literature'],FALSE,tak,['http://www.wikidata.org/entity/Q676'],"['libri_thesauri_12741', 'libri_thesauri_12219', 'libri_thesauri_9974', 'libri_thesauri_6605', 'libri_thesauri_9011', 'libri_thesauri_8085', 'libri_thesauri_1326', 'libri_thesauri_2457', 'libri_thesauri_12403', 'libri_thesauri_461', 'libri_thesauri_3105', 'libri_thesauri_3090', 'libri_thesauri_1737', 'libri_thesauri_8181', 'libri_thesauri_2703', 'libri_thesauri_1580', 'libri_thesauri_1075', 'libri_thesauri_6756']",['libri_thesauri_533'],['sh2008110107'],[],[],['próza'],['ph115919'],[],[],['https:/bn-lit-skos.lab.dariah.pl/scheme/Proza'],['Proza']
libri_thesauri_59,Translations,,FALSE,tak,['http://www.wikidata.org/entity/Q109090652'],,,[],[],[],[],[],[],[],['https:/bn-lit-skos.lab.dariah.pl/scheme/Przeklady_polskie'],['Przeklady_polskie']
libri_thesauri_2729,Purana,,FALSE,nie wiem,['http://www.wikidata.org/entity/Q188602'],,,['n79139448'],[],[],['purány'],['ph115960'],[],[],['https:/bn-lit-skos.lab.dariah.pl/scheme/Purany'],['Purany']
libri_thesauri_56,Pure nonsense,,FALSE,tak,['http://www.wikidata.org/entity/Q11831848'],,,[],[],[],[],[],[],[],['https:/bn-lit-skos.lab.dariah.pl/scheme/Pure_nonsense'],['Pure_nonsense']
libri_thesauri_54,retelling,,FALSE,tak,['http://www.wikidata.org/entity/Q252370'],,,[],[],[],[],[],[],[],['https:/bn-lit-skos.lab.dariah.pl/scheme/Retelling'],['Retelling']
libri_thesauri_5361,Romanticism,['style'],FALSE,tak,['http://www.wikidata.org/entity/Q37068'],"['libri_thesauri_3096', 'libri_thesauri_3097', 'libri_thesauri_10220']",['libri_thesauri_11810'],['sh85115078'],['romantiikka'],['http://www.yso.fi/onto/yso/p12824'],['romantismus'],['ph125200'],[],[],['https:/bn-lit-skos.lab.dariah.pl/scheme/Romantyzm'],['Romantyzm']
libri_thesauri_52,Executed Renaissance,,FALSE,nie wiem,['http://www.wikidata.org/entity/Q4390519'],,,[],[],[],[],[],[],[],['https:/bn-lit-skos.lab.dariah.pl/scheme/Rozstrzelane_odrodzenie'],['Rozstrzelane_odrodzenie']
libri_thesauri_51,Ruba'i,,FALSE,tak,['http://www.wikidata.org/entity/Q250090'],,,[],[],[],[],[],[],[],['https:/bn-lit-skos.lab.dariah.pl/scheme/Rubajjat'],['Rubajjat']
libri_thesauri_14353,satire,['style'],FALSE,tak,['http://www.wikidata.org/entity/Q128758'],"['libri_thesauri_3142', 'libri_thesauri_2606']",['libri_thesauri_11810'],['sh85117645'],['satiiri'],['http://www.yso.fi/onto/yso/p9241'],['satira'],['ph125426'],[],[],['https:/bn-lit-skos.lab.dariah.pl/scheme/Satyra'],['Satyra']
libri_thesauri_9872,poetry slam,['lyric poetry'],FALSE,tak,['http://www.wikidata.org/entity/Q20852'],,['libri_thesauri_5706'],[],['lavarunous'],['http://www.yso.fi/onto/yso/p24219'],[],[],[],[],['https:/bn-lit-skos.lab.dariah.pl/scheme/Slam_poetycki'],['Slam_poetycki']
libri_thesauri_45,Śląski Wawrzyn Literacki,,FALSE,tak,['http://www.wikidata.org/entity/Q9395567'],,,[],[],[],[],[],[],[],['https:/bn-lit-skos.lab.dariah.pl/scheme/Slaski_Wawrzyn_Literacki'],['Slaski_Wawrzyn_Literacki']
libri_thesauri_43,soliloquy,,FALSE,nie wiem,['http://www.wikidata.org/entity/Q184528'],,,[],[],[],[],[],[],[],['https:/bn-lit-skos.lab.dariah.pl/scheme/Solilokwium'],['Solilokwium']
libri_thesauri_7078,sonnet,"['lyric poetry', 'poem']",FALSE,tak,['http://www.wikidata.org/entity/Q80056'],,"['libri_thesauri_5706', 'libri_thesauri_9975']",['sh85125233'],['sonetter'],['http://www.yso.fi/onto/yso/p1663'],"['sonet', 'sonety']",['ph270277'],[],[],['https:/bn-lit-skos.lab.dariah.pl/scheme/Sonety'],['Sonety']
libri_thesauri_3392,Sturm und Drang,,FALSE,tak,['http://www.wikidata.org/entity/Q207741'],,,['sh85129359'],[],[],[],[],['Sturm und Drang'],['XX3577748'],['https:/bn-lit-skos.lab.dariah.pl/scheme/Sturm_und_Drang'],['Sturm_und_Drang']
libri_thesauri_36,Madness,,FALSE,tak,['http://www.wikidata.org/entity/Q50395256'],,,['n96010326'],[],[],[],[],[],[],['https:/bn-lit-skos.lab.dariah.pl/scheme/Szalenstwo'],['Szalenstwo']
libri_thesauri_7106,text,"['text', 'literary work']",FALSE,tak,['http://www.wikidata.org/entity/Q234460'],"['libri_thesauri_7106', 'libri_thesauri_2924', 'libri_thesauri_13378', 'libri_thesauri_4714', 'libri_thesauri_2806', 'libri_thesauri_3352', 'libri_thesauri_6208', 'libri_thesauri_7105']","['libri_thesauri_7106', 'libri_thesauri_4714']",[],['tekstit'],['http://www.yso.fi/onto/yso/p16697'],"['psané texty', 'texty']","['ph124767', 'ph126631']",[],[],['https:/bn-lit-skos.lab.dariah.pl/scheme/Tekst'],['Tekst']
libri_thesauri_29,literary tradition,,FALSE,tak,['http://www.wikidata.org/entity/Q9360679'],,,[],[],[],[],[],[],[],['https:/bn-lit-skos.lab.dariah.pl/scheme/Tradycja_literacka'],['Tradycja_literacka']
libri_thesauri_28,"Tragic nature, Tragedy",,FALSE,tak,['http://www.wikidata.org/entity/Q9360692'],,,[],[],[],[],[],[],[],['https:/bn-lit-skos.lab.dariah.pl/scheme/Tragizm'],['Tragizm']
libri_thesauri_27,"Threnodies, Laments",,FALSE,tak,['http://www.wikidata.org/entity/Q109269011'],,,[],[],[],[],[],[],[],['https:/bn-lit-skos.lab.dariah.pl/scheme/Treny'],['Treny']
libri_thesauri_11383,troubadour,"['musician', 'poet']",FALSE,tak,['http://www.wikidata.org/entity/Q186370'],,"['libri_thesauri_6992', 'libri_thesauri_11384']",['sh85138082'],['trubaduurit (keskiaika)'],['http://www.yso.fi/onto/yso/p3489'],['trubadúři'],['ph126765'],[],[],['https:/bn-lit-skos.lab.dariah.pl/scheme/Trubadurzy'],['Trubadurzy']
libri_thesauri_25,Turpism,,FALSE,tak,['http://www.wikidata.org/entity/Q9363034'],,,[],[],[],[],[],[],[],['https:/bn-lit-skos.lab.dariah.pl/scheme/Turpizm'],['Turpizm']
libri_thesauri_3713,versification,['versology'],FALSE,tak,['http://www.wikidata.org/entity/Q1930620'],,['libri_thesauri_3714'],[],[],[],['metrika'],['ph241120'],[],[],['https:/bn-lit-skos.lab.dariah.pl/scheme/Wersyfikacja'],['Wersyfikacja']
libri_thesauri_1399,free verse,"['metre', 'verse']",FALSE,tak,['http://www.wikidata.org/entity/Q141126'],,"['libri_thesauri_11081', 'libri_thesauri_3712']",['sh85051684'],[],[],['volný verš'],['ph127234'],['Verso libre'],['XX550415'],['https:/bn-lit-skos.lab.dariah.pl/scheme/Wiersz_wolny'],['Wiersz_wolny']
libri_thesauri_22,Riddles,,FALSE,tak,['http://www.wikidata.org/entity/Q108972082'],,,[],[],[],[],[],[],[],['https:/bn-lit-skos.lab.dariah.pl/scheme/Zagadki'],['Zagadki']
libri_thesauri_21,Literary life,,FALSE,nie wiem,['http://www.wikidata.org/entity/Q9397695'],,,[],[],[],[],[],[],[],['https:/bn-lit-skos.lab.dariah.pl/scheme/Zycie_literackie'],['Zycie_literackie']
libri_thesauri_2062,liturgical book,['liturgical text'],FALSE,nie wiem,['http://www.wikidata.org/entity/Q3831847'],"['libri_thesauri_5084', 'libri_thesauri_1483', 'libri_thesauri_1982', 'libri_thesauri_1258', 'libri_thesauri_627', 'libri_thesauri_10994', 'libri_thesauri_2510', 'libri_thesauri_4725', 'libri_thesauri_2126', 'libri_thesauri_3099', 'libri_thesauri_347', 'libri_thesauri_2696']",['libri_thesauri_2064'],['/genreForms/gf2015026039'],[],[],['liturgické knihy'],['ph115161'],['Libros litúrgicos'],['XX4843177'],[],
libri_thesauri_4596,the Qur’an,['religious text'],FALSE,tak,['http://www.wikidata.org/entity/Q428'],,['libri_thesauri_4597'],['n79046204'],['Koranen'],['http://www.yso.fi/onto/yso/p11247'],[],[],[],[],[],
libri_thesauri_6233,Dead Sea scrolls,['literary work'],FALSE,tak,['http://www.wikidata.org/entity/Q145780'],,['libri_thesauri_4714'],['n79071139'],['Qumranin kirjoitukset'],['http://www.yso.fi/onto/yso/p14723'],[],[],[],[],[],
libri_thesauri_4739,Vedas,['religious text'],FALSE,tak,['http://www.wikidata.org/entity/Q39950'],['libri_thesauri_3680'],['libri_thesauri_4597'],"['n80009843', 'sh85142464']",['Veda'],['http://www.yso.fi/onto/yso/p11554'],['védy'],['ph116670'],[],[],[],
libri_thesauri_13392,Biblical apocrypha,['literary work'],FALSE,tak,['http://www.wikidata.org/entity/Q170207'],['libri_thesauri_6970'],['libri_thesauri_4714'],['n81065639'],['apokryfit'],['http://www.yso.fi/onto/yso/p7204'],[],[],[],[],[],
libri_thesauri_6970,Books of the Maccabees,['Biblical apocrypha'],FALSE,nie wiem,['http://www.wikidata.org/entity/Q524457'],,['libri_thesauri_13392'],['n88282498'],['makkabilaiskirjat'],['http://www.yso.fi/onto/yso/p16401'],[],[],[],[],[],
libri_thesauri_10420,Code of Hammurabi,['Statute Book of Finland'],FALSE,nie wiem,['http://www.wikidata.org/entity/Q93304'],,['libri_thesauri_5730'],['n92032847'],['Hammurabin lait'],['http://www.yso.fi/onto/yso/p26492'],[],[],[],[],[],
libri_thesauri_8801,Monadology,['theory'],FALSE,tak,['http://www.wikidata.org/entity/Q1211539'],,['libri_thesauri_5295'],['no2017090643'],['monadologi'],['http://www.yso.fi/onto/yso/p20621'],[],[],[],[],[],
libri_thesauri_13770,pulp fiction,"['law', 'literature', 'popular literature']",FALSE,tak,['http://www.wikidata.org/entity/Q351718'],,"['libri_thesauri_6496', 'libri_thesauri_13826', 'libri_thesauri_11089']",['sh00004237'],['kioskikirjallisuus'],['http://www.yso.fi/onto/yso/p80'],['braková literatura'],['ph867518'],[],[],[],
libri_thesauri_7434,alphabet book,['textbook'],FALSE,nie wiem,['http://www.wikidata.org/entity/Q595801'],,['libri_thesauri_6752'],['sh00008832'],['aapiset'],['http://www.yso.fi/onto/yso/p17439'],['slabikáře'],['ph161931'],[],[],[],
libri_thesauri_6314,tragedy,"['play', 'drama']",FALSE,tak,['http://www.wikidata.org/entity/Q80930'],,"['libri_thesauri_12231', 'libri_thesauri_7345']",['sh2001009136'],['tragediat'],['http://www.yso.fi/onto/yso/p14896'],['tragédie'],['ph138352'],[],[],[],
libri_thesauri_13697,tragicomedy,"['drama', 'style']",FALSE,tak,['http://www.wikidata.org/entity/Q192881'],,"['libri_thesauri_7345', 'libri_thesauri_11810']",['sh2001009137'],"['tragikomediat', 'tragikomiikka']","['http://www.yso.fi/onto/yso/p786', 'http://www.yso.fi/onto/yso/p9242']",['tragikomedie'],['ph715042'],[],[],[],
libri_thesauri_10809,mise en abyme,,FALSE,tak,['http://www.wikidata.org/entity/Q1549285'],,,['sh2002001443'],['mise en abyme'],['http://www.yso.fi/onto/yso/p28361'],[],[],[],[],[],
libri_thesauri_897,Conceptismo,,FALSE,tak,['http://www.wikidata.org/entity/Q1759385'],,,['sh2002003730'],[],[],[],[],['Conceptismo'],['XX534778'],[],
libri_thesauri_2027,literary adaptation,"['law', 'literature', 'creative and professional writing', 'literature and art', 'rhetoric']",FALSE,tak,['http://www.wikidata.org/entity/Q352425'],,"['libri_thesauri_6496', 'libri_thesauri_13826', 'libri_thesauri_950', 'libri_thesauri_2051', 'libri_thesauri_12570']",['sh2002012499'],[],[],['literární adaptace'],['ph117223'],[],[],[],
